time,temperature_2m,relativehumidity,windspeed_10m,winddirection_10m,is_day
2022-11-25T20:00,26.7,79,4.5,209,0
2022-11-25T21:00,26.2,81,4.8,222,0
2022-11-25T22:00,25.7,83,5.1,231,0
2022-11-25T23:00,25.3,85,5.4,222,0
2022-11-26T00:00,25,86,6.2,216,0
2022-11-26T01:00,24.7,87,5.9,223,0
2022-11-26T02:00,25.3,83,6,213,0
2022-11-26T03:00,25.1,84,6.4,207,0
2022-11-26T04:00,24.8,85,6.2,216,0
2022-11-26T05:00,24.6,86,6.7,216,0
2022-11-26T06:00,24.6,87,8.2,218,1
2022-11-26T07:00,25.1,86,8.9,212,1
2022-11-26T08:00,25.6,84,8.2,203,1
2022-11-26T09:00,26.1,82,7.3,200,1
2022-11-26T10:00,26.8,79,7.1,204,1
2022-11-26T11:00,27.3,77,6.1,208,1
2022-11-26T12:00,27.8,75,5.1,219,1
2022-11-26T13:00,28.3,73,3.8,197,1
2022-11-26T14:00,29,69,1.9,202,1
2022-11-26T15:00,28.8,70,2.5,270,1
2022-11-26T16:00,28.5,71,2.3,288,1
2022-11-26T17:00,28.1,73,3.9,338,1
2022-11-26T18:00,27.5,76,3.7,349,0
2022-11-26T19:00,27,79,3.6,354,0
2022-11-26T20:00,26.5,82,4,360,0
2022-11-26T21:00,26.1,84,3.1,324,0
2022-11-26T22:00,25.6,86,2.3,288,0
2022-11-26T23:00,25.2,88,2.9,270,0
2022-11-27T00:00,24.8,90,2.9,263,0
2022-11-27T01:00,24.2,93,3.3,264,0
2022-11-27T02:00,23.7,94,3.9,248,0
2022-11-27T03:00,23.6,93,4.7,247,0
2022-11-27T04:00,23.4,93,4.6,252,0
2022-11-27T05:00,23.3,93,3.7,299,0
2022-11-27T06:00,23.3,93,5.4,290,1
2022-11-27T07:00,24.9,86,3.6,264,1
2022-11-27T08:00,26.5,77,1.3,304,1
2022-11-27T09:00,27.7,72,1.5,45,1
2022-11-27T10:00,28.5,68,4.1,105,1
2022-11-27T11:00,29.1,66,2.5,90,1
2022-11-27T12:00,29.6,63,6.4,106,1
2022-11-27T13:00,29.7,64,6.3,103,1
2022-11-27T14:00,29.3,70,7.3,101,1
2022-11-27T15:00,28.3,72,7.9,114,1
2022-11-27T16:00,28.1,72,5,120,1
2022-11-27T17:00,27.8,73,7.4,76,1
2022-11-27T18:00,27.2,76,7.2,53,0
2022-11-27T19:00,26.8,79,7.7,49,0
2022-11-27T20:00,26.4,82,7.2,37,0
2022-11-27T21:00,26.1,84,6,17,0
2022-11-27T22:00,25.9,84,5.4,356,0
2022-11-27T23:00,25.7,86,5.6,345,0
2022-11-28T00:00,25.4,88,5.7,342,0
2022-11-28T01:00,25.1,89,4.1,315,0
2022-11-28T02:00,25.1,90,3.9,304,0
2022-11-28T03:00,25,91,3.9,292,0
2022-11-28T04:00,24.6,92,3.1,291,0
2022-11-28T05:00,24.3,94,2.9,277,0
2022-11-28T06:00,24.4,94,2.5,278,1
2022-11-28T07:00,25.9,86,1.8,270,1
2022-11-28T08:00,26.8,80,1.1,288,1
2022-11-28T09:00,27.7,76,1.9,22,1
2022-11-28T10:00,28.5,73,3.1,36,1
2022-11-28T11:00,29.2,70,4.8,77,1
2022-11-28T12:00,29.6,69,7.6,93,1
2022-11-28T13:00,29.5,70,8.8,102,1
2022-11-28T14:00,29,73,6.2,80,1
2022-11-28T15:00,28.7,72,1,135,1
2022-11-28T16:00,28.6,74,4.1,195,1
2022-11-28T17:00,27.5,77,3.7,191,1
2022-11-28T18:00,26.9,80,1.5,76,0
2022-11-28T19:00,26.2,85,5.4,42,0
2022-11-28T20:00,26,86,6.2,10,0
2022-11-28T21:00,25.7,87,7.3,349,0
2022-11-28T22:00,25.4,89,7.6,341,0
2022-11-28T23:00,25.1,90,7.5,343,0
2022-11-29T00:00,24.9,91,4.3,312,0
2022-11-29T01:00,24.7,91,3.8,287,0
2022-11-29T02:00,24.4,92,4.6,288,0
2022-11-29T03:00,24.1,93,4.5,284,0
2022-11-29T04:00,23.8,94,5.1,274,0
2022-11-29T05:00,23.7,95,5,249,0
2022-11-29T06:00,23.4,96,6.3,246,1
2022-11-29T07:00,24.3,95,5.3,242,1
2022-11-29T08:00,26.3,85,4.6,231,1
2022-11-29T09:00,27.7,77,2.9,210,1
2022-11-29T10:00,28.7,73,1.6,153,1
2022-11-29T11:00,29.5,68,2.6,106,1
2022-11-29T12:00,30,65,4.6,108,1
2022-11-29T13:00,30.2,65,4.7,113,1
2022-11-29T14:00,29.8,66,6.1,130,1
2022-11-29T15:00,29.6,67,7.4,137,1
2022-11-29T16:00,29.4,68,6.5,124,1
2022-11-29T17:00,28.4,73,6.2,100,1
2022-11-29T18:00,27.5,78,5.9,101,0
2022-11-29T19:00,27.1,81,3.5,66,0
2022-11-29T20:00,26.8,83,1.9,22,0
2022-11-29T21:00,26.2,89,1.8,349,0
2022-11-29T22:00,25.5,88,3.1,315,0
2022-11-29T23:00,25.1,89,4.1,308,0
2022-11-30T00:00,24.7,91,5.4,323,0
2022-11-30T01:00,24.5,91,7.3,327,0
2022-11-30T02:00,24.4,91,6.3,329,0
2022-11-30T03:00,24.3,91,5.2,304,0
2022-11-30T04:00,24,92,4.7,279,0
2022-11-30T05:00,23.8,94,5.5,259,0
2022-11-30T06:00,23.8,94,5.7,252,1
2022-11-30T07:00,24.7,91,4.3,246,1
2022-11-30T08:00,26,85,4.1,218,1
2022-11-30T09:00,27.1,80,3.9,202,1
2022-11-30T10:00,27.6,76,2.5,180,1
2022-11-30T11:00,28.1,74,2.8,140,1
2022-11-30T12:00,28.6,72,4.3,138,1
2022-11-30T13:00,28.9,70,4.9,126,1
2022-11-30T14:00,29.3,68,4.9,107,1
2022-11-30T15:00,28.4,71,3.9,68,1
2022-11-30T16:00,27.3,78,7,21,1
2022-11-30T17:00,27,79,7.1,15,1
2022-11-30T18:00,26.4,83,8.6,345,0
2022-11-30T19:00,26,86,7.3,340,0
2022-11-30T20:00,25.8,87,6.2,324,0
2022-11-30T21:00,25.6,88,4.7,302,0
2022-11-30T22:00,25.2,92,3.7,281,0
2022-11-30T23:00,24.9,90,3.6,276,0
2022-12-01T00:00,24.3,93,3.3,276,0
2022-12-01T01:00,24,94,2.3,288,0
2022-12-01T02:00,24.8,90,1.5,256,0
2022-12-01T03:00,24.1,93,2.3,231,0
2022-12-01T04:00,23.8,95,3.5,246,0
2022-12-01T05:00,23.8,93,3.1,234,0
2022-12-01T06:00,24,92,4.1,232,1
2022-12-01T07:00,25.5,86,3.6,225,1
2022-12-01T08:00,26.7,79,4.3,228,1
2022-12-01T09:00,27.6,74,2.4,243,1
2022-12-01T10:00,28.4,71,0.4,90,1
2022-12-01T11:00,29.1,69,2.5,82,1
2022-12-01T12:00,29.4,69,5,111,1
2022-12-01T13:00,29.7,68,7.8,124,1
2022-12-01T14:00,29.1,69,11.3,143,1
2022-12-01T15:00,29.4,69,6.9,152,1
2022-12-01T16:00,29.3,68,3.3,167,1
2022-12-01T17:00,28.8,69,4,170,1
2022-12-01T18:00,27.8,82,2.7,247,0
2022-12-01T19:00,27,79,3.3,276,0
2022-12-01T20:00,26.3,82,4,297,0
2022-12-01T21:00,25.8,85,3.9,292,0
2022-12-01T22:00,25.4,88,4.5,299,0
2022-12-01T23:00,25,89,4.4,305,0
2022-12-02T00:00,24.6,91,3.9,304,0
2022-12-02T01:00,23.9,94,3.4,288,0
2022-12-02T02:00,23.9,95,3.3,283,0
2022-12-02T03:00,23.7,96,3.7,281,0
2022-12-02T04:00,23.5,96,4.4,279,0
2022-12-02T05:00,23.3,96,3.4,302,0
2022-12-02T06:00,23.2,97,4.2,290,1
2022-12-02T07:00,24.7,91,4.4,305,1
2022-12-02T08:00,25.6,87,3.6,323,1
2022-12-02T09:00,26.7,81,2,315,1
2022-12-02T10:00,27.9,75,0.8,297,1
2022-12-02T11:00,28.4,71,1.5,135,1
2022-12-02T12:00,29.2,67,2.8,130,1
2022-12-02T13:00,29.5,65,5.1,141,1
2022-12-02T14:00,29.1,68,6.8,148,1
2022-12-02T15:00,29.1,68,7.7,152,1
2022-12-02T16:00,28.7,68,8,153,1
2022-12-02T17:00,27.9,70,5.5,157,1
2022-12-02T18:00,27.4,73,5.4,160,0
2022-12-02T19:00,26.7,78,5.2,164,0
2022-12-02T20:00,26,82,5.1,188,0
2022-12-02T21:00,25.5,85,5.2,205,0
2022-12-02T22:00,25,87,6,213,0
2022-12-02T23:00,24.7,88,6.1,220,0
2022-12-03T00:00,24.4,89,5.7,235,0
2022-12-03T01:00,24.1,90,5.2,236,0
2022-12-03T02:00,24.1,89,5.2,236,0
2022-12-03T03:00,23.9,90,5.5,238,0
2022-12-03T04:00,23.7,90,5.2,245,0
2022-12-03T05:00,23.4,92,4.9,253,0
2022-12-03T06:00,23.3,93,6.5,264,1
2022-12-03T07:00,24.4,89,5.8,263,1
2022-12-03T08:00,26,82,5.1,262,1
2022-12-03T09:00,27.5,75,4.5,256,1
2022-12-03T10:00,28.6,70,3.4,252,1
2022-12-03T11:00,29.4,66,0.8,207,1
2022-12-03T12:00,29.9,65,1.9,112,1
2022-12-03T13:00,30.2,65,4.8,103,1
2022-12-03T14:00,30.3,64,6.6,112,1
2022-12-03T15:00,29.3,67,6.4,137,1
2022-12-03T16:00,28.3,70,5.4,176,1
2022-12-03T17:00,27.2,77,2.2,261,1
2022-12-03T18:00,26.6,80,4.5,299,0
2022-12-03T19:00,26.4,82,5.1,315,0
2022-12-03T20:00,26,86,4.8,312,0
2022-12-03T21:00,25.6,87,4.6,288,0
2022-12-03T22:00,25.4,87,4.5,284,0
2022-12-03T23:00,24.8,90,3.7,281,0
2022-12-04T00:00,24.4,92,2.5,270,0
2022-12-04T01:00,24.1,93,3.4,252,0
2022-12-04T02:00,24.3,93,4.3,246,0
2022-12-04T03:00,24.2,93,4.2,239,0
2022-12-04T04:00,23.8,94,4,270,0
2022-12-04T05:00,23.8,93,4.7,270,0
2022-12-04T06:00,23.9,93,4.7,274,1
2022-12-04T07:00,24.7,90,4,270,1
2022-12-04T08:00,26,83,2.6,254,1
2022-12-04T09:00,26.9,78,0.8,207,1
2022-12-04T10:00,27.9,74,1.8,101,1
2022-12-04T11:00,28.8,71,4,80,1
2022-12-04T12:00,29.2,71,6.9,81,1
2022-12-04T13:00,28.7,72,11.1,77,1
2022-12-04T14:00,28.3,76,8.8,78,1
2022-12-04T15:00,27.8,78,8.1,111,1
2022-12-04T16:00,27.1,81,8.5,126,1
2022-12-04T17:00,26.5,84,2.9,150,1
2022-12-04T18:00,25.5,89,1.8,281,0
2022-12-04T19:00,24.9,92,4.9,306,0
2022-12-04T20:00,24.8,92,4.6,321,0
2022-12-04T21:00,24.6,91,4.8,312,0
2022-12-04T22:00,24.6,91,3.7,299,0
2022-12-04T23:00,24.5,92,2.5,270,0
2022-12-05T00:00,24.2,94,2.5,270,0
2022-12-05T01:00,23.9,95,2.9,263,0
2022-12-05T02:00,24,94,2.2,270,0
2022-12-05T03:00,23.4,97,2.4,297,0
2022-12-05T04:00,23.5,96,3.1,306,0
2022-12-05T05:00,23.5,96,3.5,294,0
2022-12-05T06:00,23.6,95,4.3,294,1
2022-12-05T07:00,25,90,4.6,321,1
2022-12-05T08:00,26.3,83,5.1,8,1
2022-12-05T09:00,27.1,80,5.8,30,1
2022-12-05T10:00,28.2,77,5.1,51,1
2022-12-05T11:00,29,74,6.5,71,1
2022-12-05T12:00,29.1,72,9,85,1
2022-12-05T13:00,29.3,72,3.3,103,1
2022-12-05T14:00,29.1,73,4.9,107,1
2022-12-05T15:00,28,75,5.5,101,1
2022-12-05T16:00,27.9,76,3.9,112,1
2022-12-05T17:00,27.1,78,4.3,175,1
2022-12-05T18:00,26.3,82,3.9,214,0
2022-12-05T19:00,25.3,90,4.9,234,0
2022-12-05T20:00,25.1,91,3.6,270,0
2022-12-05T21:00,25,90,4,275,0
2022-12-05T22:00,25,89,4.3,294,0
2022-12-05T23:00,24.8,90,3.4,302,0
2022-12-06T00:00,24.5,91,3.6,307,0
2022-12-06T01:00,24.3,92,3.1,315,0
2022-12-06T02:00,24.6,91,3.5,336,0
2022-12-06T03:00,24.4,92,4.6,321,0
2022-12-06T04:00,24.2,94,4.2,301,0
2022-12-06T05:00,24,95,2.6,304,0
2022-12-06T06:00,24.2,94,3.8,319,1
2022-12-06T07:00,25.3,90,3.6,354,1
2022-12-06T08:00,26.3,85,5.5,32,1
2022-12-06T09:00,27,81,6.6,45,1
2022-12-06T10:00,27.8,79,7.7,53,1
2022-12-06T11:00,28.5,79,8.4,65,1
2022-12-06T12:00,28.9,74,11,67,1
2022-12-06T13:00,28,78,9.9,80,1
2022-12-06T14:00,27.4,80,3.4,58,1
2022-12-06T15:00,27,82,2.9,83,1
2022-12-06T16:00,27,83,1.1,342,1
2022-12-06T17:00,26.9,81,1.8,307,1
2022-12-06T18:00,26.5,87,2.7,293,0
2022-12-06T19:00,25.9,91,0.8,243,0
2022-12-06T20:00,25.4,93,2.5,180,0
2022-12-06T21:00,25.3,93,2.5,225,0
2022-12-06T22:00,25.1,94,2.5,225,0
2022-12-06T23:00,25,93,3.3,229,0
2022-12-07T00:00,24.6,94,3.4,238,0
2022-12-07T01:00,24.4,96,4.1,232,0
2022-12-07T02:00,24.3,92,4.6,231,0
2022-12-07T03:00,24.2,92,4.8,243,0
2022-12-07T04:00,24,93,5.6,255,0
2022-12-07T05:00,23.7,95,5.1,274,0
2022-12-07T06:00,23.8,96,5.7,288,1
2022-12-07T07:00,24.6,95,3.9,292,1
2022-12-07T08:00,26.4,83,2.2,351,1
2022-12-07T09:00,27.3,79,3.6,37,1
2022-12-07T10:00,27.7,79,4.8,48,1
2022-12-07T11:00,28.2,78,6.1,62,1
2022-12-07T12:00,28.6,78,7,69,1
2022-12-07T13:00,28.5,79,8.4,83,1
2022-12-07T14:00,29.1,73,5.9,101,1
2022-12-07T15:00,29.2,71,10,116,1
2022-12-07T16:00,28.1,75,6.5,124,1
2022-12-07T17:00,27.4,78,6.3,114,1
2022-12-07T18:00,26.6,85,2.5,262,0
2022-12-07T19:00,25.6,89,4.7,266,0
2022-12-07T20:00,24.9,93,5,249,0
2022-12-07T21:00,24.7,94,4.4,235,0
2022-12-07T22:00,24.6,95,2,225,0
2022-12-07T23:00,24.5,95,0.7,180,0
2022-12-08T00:00,24.3,94,1.3,124,0
2022-12-08T01:00,24,96,2.5,188,0
2022-12-08T02:00,24.1,94,3.1,201,0
2022-12-08T03:00,24.4,91,4.9,216,0
2022-12-08T04:00,24.2,92,6.4,223,0
2022-12-08T05:00,24.2,92,8.4,205,0
2022-12-08T06:00,24.2,92,6.4,218,1
2022-12-08T07:00,24.6,92,4.8,222,1
2022-12-08T08:00,25.6,87,3.6,233,1
2022-12-08T09:00,26.4,83,4.7,238,1
2022-12-08T10:00,27.5,78,4.8,228,1
2022-12-08T11:00,28.5,74,4.2,200,1
2022-12-08T12:00,29.4,71,5.8,158,1
2022-12-08T13:00,29.7,70,7.1,156,1
2022-12-08T14:00,29.5,72,4,190,1
2022-12-08T15:00,28.2,77,4,180,1
2022-12-08T16:00,27.9,78,2.3,288,1
2022-12-08T17:00,27.7,78,2.9,150,1
2022-12-08T18:00,26.9,82,2.3,72,0
2022-12-08T19:00,26.3,85,5.4,37,0
2022-12-08T20:00,25.8,87,5.3,28,0
2022-12-08T21:00,25.6,88,3.4,18,0
2022-12-08T22:00,25.2,91,2.4,333,0
2022-12-08T23:00,24.7,94,2.7,293,0
2022-12-09T00:00,24.4,95,3.3,283,0
2022-12-09T01:00,24.2,95,4,275,0
2022-12-09T02:00,24.3,94,4.7,270,0
2022-12-09T03:00,24.4,93,5.1,274,0
2022-12-09T04:00,24.2,94,4.3,275,0
2022-12-09T05:00,24.2,94,2.4,297,0
2022-12-09T06:00,24.2,94,1.5,284,1
2022-12-09T07:00,25.1,91,1.1,198,1
2022-12-09T08:00,26.7,82,4.2,149,1
2022-12-09T09:00,27.7,77,7.6,149,1
2022-12-09T10:00,28.7,72,9.7,153,1
2022-12-09T11:00,29.5,69,10.5,158,1
2022-12-09T12:00,30,68,12.8,158,1
2022-12-09T13:00,28.6,72,14.4,158,1
2022-12-09T14:00,28.2,75,15.3,165,1
2022-12-09T15:00,27.1,78,15.5,192,1
2022-12-09T16:00,26.8,83,12.1,197,1
2022-12-09T17:00,26.4,82,8.7,222,1
2022-12-09T18:00,26.2,82,6.6,225,0
2022-12-09T19:00,26.1,82,6,237,0
2022-12-09T20:00,25.9,82,5.5,238,0
2022-12-09T21:00,25.7,84,5.8,248,0
2022-12-09T22:00,25.5,85,6.3,246,0
2022-12-09T23:00,25.4,85,6.4,243,0
2022-12-10T00:00,25.2,86,6.2,249,0
2022-12-10T01:00,25.1,86,5.8,248,0
2022-12-10T02:00,24.9,85,5.6,255,0
2022-12-10T03:00,24.7,86,5.1,266,0
2022-12-10T04:00,24.5,87,4.4,279,0
2022-12-10T05:00,24.4,89,4,280,0
2022-12-10T06:00,24.1,91,5.8,292,1
2022-12-10T07:00,25.3,88,6.4,317,1
2022-12-10T08:00,27,79,6.5,341,1
2022-12-10T09:00,28.2,71,6,343,1
2022-12-10T10:00,28.9,68,3.5,336,1
2022-12-10T11:00,29.6,67,0.8,297,1
2022-12-10T12:00,30.2,65,2.6,164,1
2022-12-10T13:00,29.7,66,6.1,140,1
2022-12-10T14:00,29.2,68,6.8,180,1
2022-12-10T15:00,27.8,74,8.5,208,1
2022-12-10T16:00,27.4,77,7.4,209,1
2022-12-10T17:00,27.3,77,6.2,170,1
2022-12-10T18:00,26.9,79,6.6,167,0
2022-12-10T19:00,26.5,82,7.6,177,0
2022-12-10T20:00,26.2,84,7.4,194,0
2022-12-10T21:00,25.9,86,8,198,0
2022-12-10T22:00,25.5,88,8,207,0
2022-12-10T23:00,25.1,89,8.6,213,0
2022-12-11T00:00,24.9,90,7.4,219,0
2022-12-11T01:00,24.6,91,7.4,223,0
2022-12-11T02:00,24.7,88,7.1,225,0
2022-12-11T03:00,24.7,88,7.1,229,0
2022-12-11T04:00,24.5,88,6.9,227,0
2022-12-11T05:00,24.4,89,7.1,221,0
2022-12-11T06:00,24.3,90,7.9,223,1
2022-12-11T07:00,25.4,87,8.4,220,1
2022-12-11T08:00,26.9,80,10.1,215,1
2022-12-11T09:00,28.2,75,10.5,207,1
2022-12-11T10:00,29.2,71,10.7,200,1
2022-12-11T11:00,30,69,11.5,194,1
2022-12-11T12:00,29.3,70,12.1,190,1
2022-12-11T13:00,28.9,75,11.5,176,1
2022-12-11T14:00,28.7,72,15.3,195,1
2022-12-11T15:00,27.8,77,12.8,202,1
2022-12-11T16:00,27.6,78,12.9,207,1
2022-12-11T17:00,27.2,79,13.9,205,1
2022-12-11T18:00,26.7,79,13.8,208,0
2022-12-11T19:00,26.2,82,12.9,210,0
2022-12-11T20:00,25.8,83,13.8,213,0
2022-12-11T21:00,25.4,85,12.4,216,0
2022-12-11T22:00,25.2,86,10.4,224,0
2022-12-11T23:00,24.9,87,8.9,227,0
2022-12-12T00:00,24.7,87,8.2,229,0
2022-12-12T01:00,24.6,88,6.9,231,0
2022-12-12T02:00,24.9,85,6.2,234,0
2022-12-12T03:00,24.8,86,5.7,235,0
2022-12-12T04:00,24.6,87,5.4,233,0
2022-12-12T05:00,24.5,88,5.9,218,0
2022-12-12T06:00,24.3,90,6.3,211,1
2022-12-12T07:00,25.2,87,7.5,215,1
2022-12-12T08:00,26.6,81,8.6,213,1
2022-12-12T09:00,27.5,77,9.3,216,1
2022-12-12T10:00,28.7,72,8.3,214,1
2022-12-12T11:00,29.3,70,6.2,216,1
2022-12-12T12:00,29.9,69,6.1,208,1
2022-12-12T13:00,30.1,69,6.5,177,1
2022-12-12T14:00,29.3,68,8.5,168,1
2022-12-12T15:00,28.6,72,10.4,178,1
2022-12-12T16:00,27.9,75,11.9,194,1
2022-12-12T17:00,27.4,78,10.3,192,1
2022-12-12T18:00,27,79,10.5,202,1
2022-12-12T19:00,26.7,80,11.1,205,0
2022-12-12T20:00,26.1,83,10.8,206,0
2022-12-12T21:00,25.7,84,9.7,211,0
2022-12-12T22:00,25.3,85,9.6,214,0
2022-12-12T23:00,25.1,85,9.2,219,0
2022-12-13T00:00,24.9,86,9.4,220,0
2022-12-13T01:00,24.5,88,9.2,222,0
2022-12-13T02:00,24.6,87,8.9,227,0
2022-12-13T03:00,24.5,87,7.9,231,0
2022-12-13T04:00,24.4,88,7.7,233,0
2022-12-13T05:00,24.3,88,8.7,210,0
2022-12-13T06:00,24.2,89,9.6,214,1
2022-12-13T07:00,25.2,87,10.6,215,1
2022-12-13T08:00,26.6,81,11.4,215,1
2022-12-13T09:00,28,75,13.1,212,1
2022-12-13T10:00,29,71,14,206,1
2022-12-13T11:00,29.8,69,14.2,196,1
2022-12-13T12:00,30.1,68,14.7,191,1
2022-12-13T13:00,30.4,67,16.3,185,1
2022-12-13T14:00,28.9,69,16.5,200,1
2022-12-13T15:00,28.1,74,17.6,203,1
2022-12-13T16:00,27.9,73,15.6,209,1
2022-12-13T17:00,27.6,74,13.4,204,1
2022-12-13T18:00,27,76,12.1,207,1
2022-12-13T19:00,26.5,79,11.9,209,0
2022-12-13T20:00,26,81,11.2,213,0
2022-12-13T21:00,25.6,83,10.7,220,0
2022-12-13T22:00,25.3,84,9.7,228,0
2022-12-13T23:00,25,85,9,233,0
2022-12-14T00:00,24.8,85,7.8,236,0
2022-12-14T01:00,24.5,87,7.2,233,0
2022-12-14T02:00,24.6,87,8.4,223,0
2022-12-14T03:00,24.6,87,8.4,227,0
2022-12-14T04:00,24.4,88,7.5,235,0
2022-12-14T05:00,24.2,89,7.3,213,0
2022-12-14T06:00,24.3,90,10.5,211,1
2022-12-14T07:00,25.2,87,10.5,207,1
2022-12-14T08:00,26.3,83,11.6,202,1
2022-12-14T09:00,27.2,78,14.1,199,1
2022-12-14T10:00,27.8,77,12.9,193,1
2022-12-14T11:00,28.4,75,13.1,188,1
2022-12-14T12:00,28.5,75,13.7,177,1
2022-12-14T13:00,28.8,74,15.2,185,1
2022-12-14T14:00,28.3,75,14.8,203,1
2022-12-14T15:00,28.4,75,12.9,207,1
2022-12-14T16:00,28.1,75,15.9,205,1
2022-12-14T17:00,27.7,76,14.3,205,1
2022-12-14T18:00,27.2,77,10.8,206,1
2022-12-14T19:00,26.6,80,9.2,211,0
2022-12-14T20:00,26.2,83,7.9,219,0
2022-12-14T21:00,25.9,84,7.7,221,0
2022-12-14T22:00,25.6,85,8.7,222,0
2022-12-14T23:00,25.3,86,8.2,218,0
2022-12-15T00:00,24.9,88,7.4,223,0
2022-12-15T01:00,24.5,89,6.6,225,0
2022-12-15T02:00,24.8,86,6.3,239,0
2022-12-15T03:00,24.5,87,6.4,243,0
2022-12-15T04:00,24.3,87,6,245,0
2022-12-15T05:00,24.2,88,7.7,242,0
2022-12-15T06:00,24,90,8.4,250,1
2022-12-15T07:00,25.1,88,8.8,251,1
2022-12-15T08:00,27,78,9.2,239,1
2022-12-15T09:00,28.4,70,10.5,218,1
2022-12-15T10:00,29.4,65,11.7,198,1
2022-12-15T11:00,30.2,63,13.4,186,1
2022-12-15T12:00,30.6,62,14.4,177,1
2022-12-15T13:00,30.9,63,15.9,174,1
2022-12-15T14:00,30.5,63,15.9,175,1
2022-12-15T15:00,29.8,64,17.4,174,1
2022-12-15T16:00,29.5,64,14.9,188,1
2022-12-15T17:00,28.7,68,11.3,187,1
2022-12-15T18:00,28,71,8.3,182,1
2022-12-15T19:00,27.3,75,7,192,0
2022-12-15T20:00,26.7,79,6.5,214,0
2022-12-15T21:00,26.2,82,5.9,232,0
2022-12-15T22:00,25.8,84,5.1,231,0
2022-12-15T23:00,25.4,86,4.1,225,0
2022-12-16T00:00,25,87,3.6,233,0
2022-12-16T01:00,24.4,92,3.4,238,0
2022-12-16T02:00,24.3,92,3.1,249,0
2022-12-16T03:00,24.2,92,3,256,0
2022-12-16T04:00,24.1,93,3.1,249,0
2022-12-16T05:00,24.1,93,6.2,216,0
2022-12-16T06:00,24.1,92,6.1,230,1
2022-12-16T07:00,25.7,86,5.6,225,1
2022-12-16T08:00,27.1,78,4.8,207,1
2022-12-16T09:00,28.2,72,6.2,187,1
2022-12-16T10:00,28.9,68,8,162,1
2022-12-16T11:00,29.6,67,8.2,151,1
2022-12-16T12:00,29.7,67,8.5,144,1
2022-12-16T13:00,28.8,72,11.2,135,1
2022-12-16T14:00,29.6,73,9.4,137,1
2022-12-16T15:00,28.7,76,11.2,123,1
2022-12-16T16:00,27.3,82,6.9,141,1
2022-12-16T17:00,26.5,86,3.5,246,1
2022-12-16T18:00,26,89,4.3,265,1
2022-12-16T19:00,25.6,92,4.3,270,0
2022-12-16T20:00,25.4,94,4.1,285,0
2022-12-16T21:00,25.9,87,4.1,285,0
2022-12-16T22:00,25.3,94,4,275,0
2022-12-16T23:00,25.2,93,3.3,257,0
2022-12-17T00:00,24.8,92,2.9,240,0
2022-12-17T01:00,24.5,94,2.3,219,0
2022-12-17T02:00,24.3,91,2.5,225,0
2022-12-17T03:00,24,95,1.5,194,0
2022-12-17T04:00,24.1,93,1.8,169,0
2022-12-17T05:00,24.1,95,2.1,211,0
2022-12-17T06:00,24.1,94,4.7,261,1
2022-12-17T07:00,24.8,92,3.3,257,1
2022-12-17T08:00,26.1,83,3.9,202,1
2022-12-17T09:00,26.6,81,5.2,196,1
2022-12-17T10:00,26.8,80,6.2,190,1
2022-12-17T11:00,27.3,79,8.3,178,1
2022-12-17T12:00,27.6,77,9.6,160,1
2022-12-17T13:00,28,76,11.1,155,1
2022-12-17T14:00,30,68,12.2,161,1
2022-12-17T15:00,29.7,69,12.1,163,1
2022-12-17T16:00,29.3,71,10,165,1
2022-12-17T17:00,28.9,74,6.6,139,1
2022-12-17T18:00,28.2,76,6.4,142,1
2022-12-17T19:00,27.5,80,5.6,130,0
2022-12-17T20:00,26.8,86,3.3,131,0
2022-12-17T21:00,26.4,88,2.8,130,0
2022-12-17T22:00,26.5,87,1,315,0
2022-12-17T23:00,25.7,90,2.3,321,0
2022-12-18T00:00,25,92,2.8,310,0
2022-12-18T01:00,24,96,3.4,288,0
2022-12-18T02:00,24.1,96,3,284,0
2022-12-18T03:00,24,97,2.9,277,0
2022-12-18T04:00,24.1,96,1.4,270,0
2022-12-18T05:00,24.2,94,3.1,291,0
2022-12-18T06:00,24.1,92,3,284,1
2022-12-18T07:00,25.5,90,1.8,191,1
2022-12-18T08:00,26.5,85,1.6,243,1
2022-12-18T09:00,27.6,82,2.5,262,1
2022-12-18T10:00,28.5,79,2.5,270,1
2022-12-18T11:00,29.1,76,4.2,301,1
2022-12-18T12:00,29.7,74,7.9,309,1
2022-12-18T13:00,29.4,75,12.9,300,1
2022-12-18T14:00,30,68,11.5,284,1
2022-12-18T15:00,29.1,69,12,254,1
2022-12-18T16:00,28.3,74,8,252,1
2022-12-18T17:00,28,74,3.2,207,1
2022-12-18T18:00,27.6,77,0.4,360,1
2022-12-18T19:00,27,82,2.5,82,0
2022-12-18T20:00,26.3,85,5.1,86,0
2022-12-18T21:00,26.1,85,6.2,97,0
2022-12-18T22:00,25.7,88,6.5,109,0
2022-12-18T23:00,25.4,90,6.3,114,0
2022-12-19T00:00,25.1,92,4.6,129,0
2022-12-19T01:00,24.6,92,4.2,149,0
2022-12-19T02:00,24,96,5,159,0
2022-12-19T03:00,23.8,96,4.8,167,0
2022-12-19T04:00,23.7,96,5.2,168,0
2022-12-19T05:00,23.5,97,5.1,184,0
2022-12-19T06:00,23.5,96,5.1,172,1
2022-12-19T07:00,24.6,93,3.6,186,1
2022-12-19T08:00,26.2,86,2.6,214,1
2022-12-19T09:00,27.1,81,2.9,263,1
